clip_id,subject_id,video_filename,class,hand,distance_m,start_frame,end_frame,frame_count
s03_cross_2m_left_c003,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,190,209,20
s03_cross_2m_left_c004,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,237,257,21
s03_cross_2m_left_c005,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,286,304,19
s03_cross_2m_left_c006,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,332,351,20
s03_cross_2m_left_c007,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,379,399,21
s03_cross_2m_left_c008,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,428,447,20
s03_cross_2m_left_c009,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,475,494,20
s03_cross_2m_left_c010,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,521,542,22
s03_cross_2m_left_c011,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,572,591,20
s03_cross_2m_left_c012,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,619,638,20
s03_cross_2m_left_c013,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,665,684,20
s03_cross_2m_left_c014,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,713,732,20
s03_cross_2m_left_c015,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,757,777,21
s04_cross_2m_right_c001,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,341,369,29
s04_cross_2m_right_c002,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,407,436,30
s04_cross_2m_right_c003,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,481,508,28
s04_cross_2m_right_c004,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,551,578,28
s04_cross_2m_right_c005,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,613,641,29
s04_cross_2m_right_c006,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,678,708,31
s04_cross_2m_right_c007,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,745,773,29
s04_cross_2m_right_c008,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,811,841,31
s04_cross_2m_right_c009,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,882,910,29
s04_cross_2m_right_c010,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,951,979,29
s04_cross_2m_right_c011,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1018,1048,31
s04_no_punch_2m_right_c001,subject04,00c51e6c-cross_2m_right.mp4,no_punch,right,2,1056,1080,25
s04_cross_2m_right_c012,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1093,1119,27
s04_cross_2m_right_c013,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1162,1188,27
s04_cross_2m_right_c014,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1229,1257,29
s04_cross_2m_right_c015,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1303,1331,29
s04_no_punch_2m_right_c002,subject04,00c51e6c-cross_2m_right.mp4,no_punch,right,2,1373,1397,25
s04_no_punch_1m_left_c003,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,117,141,25
s04_hook_1m_left_c001,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,268,297,30
s04_hook_1m_left_c002,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,352,380,29
s04_hook_1m_left_c003,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,428,455,28
s04_no_punch_1m_left_c004,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,465,489,25
s04_hook_1m_left_c004,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,500,529,30
s04_hook_1m_left_c005,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,574,604,31
s04_hook_1m_left_c006,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,638,667,30
s04_no_punch_1m_left_c005,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,681,705,25
s04_hook_1m_left_c007,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,711,740,30
s04_no_punch_1m_left_c006,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,746,770,25
s04_hook_1m_left_c008,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,783,812,30
s04_hook_1m_left_c009,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,859,888,30
s04_no_punch_1m_left_c007,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,898,922,25
s04_hook_1m_left_c010,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,931,960,30
s04_hook_1m_left_c011,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1000,1034,35
s04_hook_1m_left_c012,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1079,1111,33
s04_hook_1m_left_c013,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1148,1180,33
s04_no_punch_1m_left_c008,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,1187,1211,25
s04_hook_1m_left_c014,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1224,1258,35
s04_hook_1m_left_c015,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1297,1326,30
s04_hook_1m_left_c016,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1369,1401,33
s04_no_punch_1m_left_c009,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,1441,1465,25
s04_no_punch_1m_left_c010,subject04,06abf0a7-hook_1m_left.mp4,no_punch,left,1,1443,1467,25
s04_no_punch_1m_left_c011,subject04,3ad13294-uppercut_1m_left.mp4,no_punch,left,1,82,106,25
s04_uppercut_1m_left_c001,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,123,152,30
s04_no_punch_1m_left_c012,subject04,3ad13294-uppercut_1m_left.mp4,no_punch,left,1,163,187,25
s04_uppercut_1m_left_c002,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,195,226,32
s04_no_punch_1m_left_c013,subject04,3ad13294-uppercut_1m_left.mp4,no_punch,left,1,233,257,25
s04_uppercut_1m_left_c003,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,268,299,32
s04_uppercut_1m_left_c004,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,340,370,31
s04_no_punch_1m_left_c014,subject04,3ad13294-uppercut_1m_left.mp4,no_punch,left,1,381,405,25
s04_uppercut_1m_left_c005,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,411,443,33
s04_uppercut_1m_left_c006,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,487,516,30
s04_uppercut_1m_left_c007,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,549,582,34
s04_uppercut_1m_left_c008,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,619,650,32
s04_uppercut_1m_left_c009,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,688,717,30
s04_uppercut_1m_left_c010,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,750,780,31
s04_no_punch_1m_left_c015,subject04,3ad13294-uppercut_1m_left.mp4,no_punch,left,1,786,810,25
s04_uppercut_1m_left_c011,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,816,847,32
s04_uppercut_1m_left_c012,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,881,912,32
s04_uppercut_1m_left_c013,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,939,971,33
s04_uppercut_1m_left_c014,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,1002,1035,34
s04_uppercut_1m_left_c015,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,1066,1096,31
s04_uppercut_1m_left_c016,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,1124,1157,34
s04_no_punch_1m_left_c016,subject04,3ad13294-uppercut_1m_left.mp4,no_punch,left,1,1168,1192,25
s04_no_punch_1m_right_c017,subject04,4447f729-uppercut_1m_right.mp4,no_punch,right,1,113,137,25
s04_uppercut_1m_right_c001,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,176,207,32
s04_uppercut_1m_right_c002,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,246,276,31
s04_uppercut_1m_right_c003,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,311,341,31
s04_uppercut_1m_right_c004,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,376,410,35
s04_uppercut_1m_right_c005,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,445,477,33
s04_uppercut_1m_right_c006,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,510,541,32
s04_no_punch_1m_right_c018,subject04,4447f729-uppercut_1m_right.mp4,no_punch,right,1,547,571,25
s04_uppercut_1m_right_c007,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,580,610,31
s04_no_punch_1m_right_c019,subject04,4447f729-uppercut_1m_right.mp4,no_punch,right,1,618,642,25
s04_uppercut_1m_right_c008,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,649,678,30
s04_uppercut_1m_right_c009,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,718,747,30
s04_uppercut_1m_right_c010,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,781,814,34
s04_uppercut_1m_right_c011,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,843,877,35
s04_uppercut_1m_right_c012,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,914,943,30
s04_uppercut_1m_right_c013,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,981,1013,33
s04_uppercut_1m_right_c014,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,1041,1071,31
s04_uppercut_1m_right_c015,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,1106,1138,33
s04_uppercut_1m_right_c016,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,1176,1207,32
s04_no_punch_1m_right_c020,subject04,4447f729-uppercut_1m_right.mp4,no_punch,right,1,1240,1264,25
s04_no_punch_1m_right_c021,subject04,4447f729-uppercut_1m_right.mp4,no_punch,right,1,1241,1265,25
s04_jab_1m_left_c001,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,168,202,35
s04_jab_1m_left_c002,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,237,264,28
s04_jab_1m_left_c003,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,305,332,28
s04_jab_1m_left_c004,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,369,396,28
s04_jab_1m_left_c005,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,432,458,27
s04_no_punch_1m_left_c022,subject04,80cf11f6-jab_1m_left.mp4,no_punch,left,1,464,488,25
s04_jab_1m_left_c006,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,494,521,28
s04_jab_1m_left_c007,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,559,586,28
s04_jab_1m_left_c008,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,624,651,28
s04_no_punch_1m_left_c023,subject04,80cf11f6-jab_1m_left.mp4,no_punch,left,1,659,683,25
s04_jab_1m_left_c009,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,698,725,28
s04_jab_1m_left_c010,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,765,791,27
s04_jab_1m_left_c011,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,826,855,30
s04_no_punch_1m_left_c024,subject04,80cf11f6-jab_1m_left.mp4,no_punch,left,1,862,886,25
s04_jab_1m_left_c012,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,897,922,26
s04_no_punch_1m_left_c025,subject04,80cf11f6-jab_1m_left.mp4,no_punch,left,1,928,952,25
s04_jab_1m_left_c013,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,967,992,26
s04_jab_1m_left_c014,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,1037,1063,27
s04_jab_1m_left_c015,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,1106,1132,27
s04_jab_1m_left_c016,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,1172,1195,24
s04_jab_2m_right_c001,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,171,197,27
s04_jab_2m_right_c002,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,222,251,30
s04_jab_2m_right_c003,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,284,314,31
s04_jab_2m_right_c004,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,348,377,30
s04_jab_2m_right_c005,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,404,433,30
s04_jab_2m_right_c006,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,458,487,30
s04_jab_2m_right_c007,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,515,544,30
s04_jab_2m_right_c008,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,571,600,30
s04_jab_2m_right_c009,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,628,657,30
s04_jab_2m_right_c010,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,692,721,30
s04_jab_2m_right_c011,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,754,786,33
s04_no_punch_2m_right_c026,subject04,8d2509e6-jab_2m_right.mp4,no_punch,right,2,793,817,25
s04_jab_2m_right_c012,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,824,855,32
s04_jab_2m_right_c013,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,894,923,30
s04_jab_2m_right_c014,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,959,989,31
s04_jab_2m_right_c015,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,1022,1052,31
s04_jab_2m_right_c016,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,1089,1116,28
s04_no_punch_1m_right_c027,subject04,aa878b1f-jab_1m_right.mp4,no_punch,right,1,110,134,25
s04_jab_1m_right_c001,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,178,205,28
s04_jab_1m_right_c002,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,234,262,29
s04_jab_1m_right_c003,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,291,320,30
s04_jab_1m_right_c004,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,346,375,30
s04_jab_1m_right_c005,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,399,428,30
s04_jab_1m_right_c006,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,461,490,30
s04_jab_1m_right_c007,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,518,546,29
s04_jab_1m_right_c008,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,575,602,28
s04_jab_1m_right_c009,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,632,661,30
s04_jab_1m_right_c010,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,688,715,28
s04_jab_1m_right_c011,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,744,774,31
s04_jab_1m_right_c012,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,800,826,27
s04_jab_1m_right_c013,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,859,886,28
s04_jab_1m_right_c014,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,913,941,29
s04_jab_1m_right_c015,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,968,996,29
s04_jab_1m_right_c016,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,1027,1056,30
s04_cross_2m_left_c001,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,216,238,23
s04_cross_2m_left_c002,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,287,309,23
s04_cross_2m_left_c003,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,337,362,26
s04_cross_2m_left_c004,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,397,423,27
s04_cross_2m_left_c005,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,460,484,25
s04_cross_2m_left_c006,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,520,547,28
s04_cross_2m_left_c007,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,580,608,29
s04_cross_2m_left_c008,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,640,669,30
s04_no_punch_2m_left_c028,subject04,bb30abff-cross_2m_left.mp4,no_punch,left,2,677,701,25
s04_cross_2m_left_c009,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,709,737,29
s04_cross_2m_left_c010,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,763,791,29
s04_cross_2m_left_c011,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,825,854,30
s04_cross_2m_left_c012,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,889,917,29
s04_cross_2m_left_c013,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,950,977,28
s04_cross_2m_left_c014,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,1011,1038,28
s04_cross_2m_left_c015,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,1071,1100,30
s04_cross_2m_left_c016,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,1137,1163,27
s04_no_punch_1m_right_c029,subject04,bd91ebe1-hook_1m_right.mp4,no_punch,right,1,65,89,25
s04_hook_1m_right_c001,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,139,168,30
s04_no_punch_1m_right_c030,subject04,bd91ebe1-hook_1m_right.mp4,no_punch,right,1,174,198,25
s04_hook_1m_right_c002,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,206,235,30
s04_hook_1m_right_c003,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,289,319,31
s04_no_punch_1m_right_c031,subject04,bd91ebe1-hook_1m_right.mp4,no_punch,right,1,328,352,25
s04_hook_1m_right_c004,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,359,390,32
s04_hook_1m_right_c005,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,431,463,33
s04_hook_1m_right_c006,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,509,538,30
s04_no_punch_1m_right_c032,subject04,bd91ebe1-hook_1m_right.mp4,no_punch,right,1,557,581,25
s04_hook_1m_right_c007,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,587,620,34
s04_hook_1m_right_c008,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,658,687,30
s04_hook_1m_right_c009,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,725,756,32
s04_hook_1m_right_c010,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,800,833,34
s04_hook_1m_right_c011,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,874,903,30
s04_hook_1m_right_c012,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,951,982,32
s04_hook_1m_right_c013,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1025,1057,33
s04_no_punch_1m_right_c033,subject04,bd91ebe1-hook_1m_right.mp4,no_punch,right,1,1068,1092,25
s04_hook_1m_right_c014,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1103,1135,33
s04_hook_1m_right_c015,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1177,1205,29
s04_hook_1m_right_c016,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1265,1294,30
s04_cross_1m_left_c001,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,164,193,30
s04_cross_1m_left_c002,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,225,254,30
s04_cross_1m_left_c003,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,286,308,23
s04_no_punch_1m_left_c034,subject04,c5f39034-cross_1m_left.mp4,no_punch,left,1,314,338,25
s04_cross_1m_left_c004,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,344,365,22
s04_cross_1m_left_c005,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,403,429,27
s04_cross_1m_left_c006,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,462,487,26
s04_cross_1m_left_c007,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,523,549,27
s04_cross_1m_left_c008,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,578,606,29
s04_cross_1m_left_c009,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,634,659,26
s04_cross_1m_left_c010,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,688,715,28
s04_cross_1m_left_c011,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,743,769,27
s04_cross_1m_left_c012,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,801,828,28
s04_cross_1m_left_c013,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,861,887,27
s04_cross_1m_left_c014,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,923,951,29
s04_cross_1m_left_c015,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,986,1015,30
s04_cross_1m_left_c016,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,1052,1081,30
s04_no_punch_2m_left_c035,subject04,dc1c5d76-uppercut_2m_left.mp4,no_punch,left,2,60,84,25
s04_uppercut_2m_left_c001,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,113,142,30
s04_uppercut_2m_left_c002,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,175,208,34
s04_uppercut_2m_left_c003,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,238,267,30
s04_uppercut_2m_left_c004,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,302,333,32
s04_no_punch_2m_left_c036,subject04,dc1c5d76-uppercut_2m_left.mp4,no_punch,left,2,341,365,25
s04_uppercut_2m_left_c005,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,374,405,32
s04_uppercut_2m_left_c006,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,436,467,32
s04_uppercut_2m_left_c007,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,503,534,32
s04_uppercut_2m_left_c008,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,571,603,33
s04_uppercut_2m_left_c009,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,639,670,32
s04_uppercut_2m_left_c010,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,705,738,34
s04_no_punch_2m_left_c037,subject04,dc1c5d76-uppercut_2m_left.mp4,no_punch,left,2,747,771,25
s04_uppercut_2m_left_c011,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,778,808,31
s04_uppercut_2m_left_c012,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,849,879,31
s04_no_punch_2m_left_c038,subject04,dc1c5d76-uppercut_2m_left.mp4,no_punch,left,2,885,909,25
s04_uppercut_2m_left_c013,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,915,950,36
s04_uppercut_2m_left_c014,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,996,1027,32
s04_uppercut_2m_left_c015,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,1064,1094,31
s04_uppercut_2m_left_c016,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,1130,1164,35
s04_uppercut_2m_right_c001,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,169,203,35
s04_uppercut_2m_right_c002,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,237,268,32
s04_uppercut_2m_right_c003,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,301,334,34
s04_uppercut_2m_right_c004,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,373,405,33
s04_no_punch_2m_right_c039,subject04,f62b8165-uppercut_2m_right.mp4,no_punch,right,2,411,435,25
s04_uppercut_2m_right_c005,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,447,479,33
s04_uppercut_2m_right_c006,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,525,558,34
s04_uppercut_2m_right_c007,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,599,630,32
s04_uppercut_2m_right_c008,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,671,703,33
s04_no_punch_2m_right_c040,subject04,f62b8165-uppercut_2m_right.mp4,no_punch,right,2,714,738,25
s04_uppercut_2m_right_c009,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,747,780,34
s04_uppercut_2m_right_c010,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,824,855,32
s04_no_punch_2m_right_c041,subject04,f62b8165-uppercut_2m_right.mp4,no_punch,right,2,866,890,25
s04_uppercut_2m_right_c011,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,896,926,31
s04_uppercut_2m_right_c012,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,967,997,31
s04_uppercut_2m_right_c013,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1039,1070,32
s04_uppercut_2m_right_c014,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1111,1145,35
s04_uppercut_2m_right_c015,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1194,1227,34
s04_uppercut_2m_right_c016,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1282,1311,30
s04_no_punch_2m_left_c042,subject04,f82227e3-jab_2m_left.mp4,no_punch,left,2,42,66,25
s04_no_punch_2m_left_c043,subject04,f82227e3-jab_2m_left.mp4,no_punch,left,2,94,118,25
s04_jab_2m_left_c001,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,138,168,31
s04_jab_2m_left_c002,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,196,223,28
s04_jab_2m_left_c003,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,254,282,29
s04_jab_2m_left_c004,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,315,343,29
s04_jab_2m_left_c005,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,377,406,30
s04_jab_2m_left_c006,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,436,462,27
s04_jab_2m_left_c007,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,497,524,28
s04_jab_2m_left_c008,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,556,582,27
s04_jab_2m_left_c009,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,620,647,28
s04_no_punch_2m_left_c044,subject04,f82227e3-jab_2m_left.mp4,no_punch,left,2,653,677,25
s04_jab_2m_left_c010,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,683,711,29
s04_jab_2m_left_c011,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,745,772,28
s04_no_punch_2m_left_c045,subject04,f82227e3-jab_2m_left.mp4,no_punch,left,2,778,802,25
s04_jab_2m_left_c012,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,809,837,29
s04_jab_2m_left_c013,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,871,899,29
s04_jab_2m_left_c014,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,934,962,29
s04_jab_2m_left_c015,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,998,1026,29
s04_jab_2m_left_c016,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,1063,1092,30
s04_hook_2m_right_c001,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,148,181,34
s04_hook_2m_right_c002,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,216,248,33
