clip_id,subject_id,video_filename,class,hand,distance_m,start_frame,end_frame,frame_count
s04_jab_2m_right_c008,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,571,600,30
s04_jab_2m_right_c009,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,628,657,30
s04_jab_2m_right_c010,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,692,721,30
s04_jab_2m_right_c011,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,754,786,33
s04_jab_2m_right_c012,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,824,855,32
s04_jab_2m_right_c013,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,894,923,30
s04_jab_2m_right_c014,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,959,989,31
s04_jab_2m_right_c015,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,1022,1052,31
s04_jab_2m_right_c016,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,1089,1116,28
s04_jab_1m_right_c001,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,178,205,28
s04_jab_1m_right_c002,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,234,262,29
s04_jab_1m_right_c003,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,291,320,30
s04_jab_1m_right_c004,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,346,375,30
s04_jab_1m_right_c005,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,399,428,30
s04_jab_1m_right_c006,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,461,490,30
s04_jab_1m_right_c007,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,518,546,29
s04_jab_1m_right_c008,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,575,602,28
s04_jab_1m_right_c009,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,632,661,30
s04_jab_1m_right_c010,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,688,715,28
s04_jab_1m_right_c011,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,744,774,31
s04_jab_1m_right_c012,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,800,826,27
s04_jab_1m_right_c013,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,859,886,28
s04_jab_1m_right_c014,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,913,941,29
s04_jab_1m_right_c015,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,968,996,29
s04_jab_1m_right_c016,subject04,aa878b1f-jab_1m_right.mp4,jab,right,1,1027,1056,30
s04_cross_2m_left_c001,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,216,238,23
s04_cross_2m_left_c002,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,287,309,23
s04_cross_2m_left_c003,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,337,362,26
s04_cross_2m_left_c004,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,397,423,27
s04_cross_2m_left_c005,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,460,484,25
s04_cross_2m_left_c006,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,520,547,28
s04_cross_2m_left_c007,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,580,608,29
s04_cross_2m_left_c008,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,640,669,30
s04_cross_2m_left_c009,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,709,737,29
s04_cross_2m_left_c010,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,763,791,29
s04_cross_2m_left_c011,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,825,854,30
s04_cross_2m_left_c012,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,889,917,29
s04_cross_2m_left_c013,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,950,977,28
s04_cross_2m_left_c014,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,1011,1038,28
s04_cross_2m_left_c015,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,1071,1100,30
s04_cross_2m_left_c016,subject04,bb30abff-cross_2m_left.mp4,cross,left,2,1137,1163,27
s04_hook_1m_right_c001,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,139,168,30
s04_hook_1m_right_c002,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,206,235,30
s04_hook_1m_right_c003,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,289,319,31
s04_hook_1m_right_c004,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,359,390,32
s04_hook_1m_right_c005,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,431,463,33
s04_hook_1m_right_c006,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,509,538,30
s04_hook_1m_right_c007,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,587,620,34
s04_hook_1m_right_c008,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,658,687,30
s04_hook_1m_right_c009,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,725,756,32
s04_hook_1m_right_c010,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,800,833,34
s04_hook_1m_right_c011,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,874,903,30
s04_hook_1m_right_c012,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,951,982,32
s04_hook_1m_right_c013,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1025,1057,33
s04_hook_1m_right_c014,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1103,1135,33
s04_hook_1m_right_c015,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1177,1205,29
s04_hook_1m_right_c016,subject04,bd91ebe1-hook_1m_right.mp4,hook,right,1,1265,1294,30
s04_cross_1m_left_c001,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,164,193,30
s04_cross_1m_left_c002,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,225,254,30
s04_cross_1m_left_c003,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,286,308,23
s04_cross_1m_left_c004,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,344,365,22
s04_cross_1m_left_c005,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,403,429,27
s04_cross_1m_left_c006,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,462,487,26
s04_cross_1m_left_c007,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,523,549,27
s04_cross_1m_left_c008,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,578,606,29
s04_cross_1m_left_c009,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,634,659,26
s04_cross_1m_left_c010,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,688,715,28
s04_cross_1m_left_c011,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,743,769,27
s04_cross_1m_left_c012,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,801,828,28
s04_cross_1m_left_c013,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,861,887,27
s04_cross_1m_left_c014,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,923,951,29
s04_cross_1m_left_c015,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,986,1015,30
s04_cross_1m_left_c016,subject04,c5f39034-cross_1m_left.mp4,cross,left,1,1052,1081,30
s04_uppercut_2m_left_c001,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,113,142,30
s04_uppercut_2m_left_c002,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,175,208,34
s04_uppercut_2m_left_c003,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,238,267,30
s04_uppercut_2m_left_c004,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,302,333,32
s04_uppercut_2m_left_c005,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,374,405,32
s04_uppercut_2m_left_c006,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,436,467,32
s04_uppercut_2m_left_c007,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,503,534,32
s04_uppercut_2m_left_c008,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,571,603,33
s04_uppercut_2m_left_c009,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,639,670,32
s04_uppercut_2m_left_c010,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,705,738,34
s04_uppercut_2m_left_c011,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,778,808,31
s04_uppercut_2m_left_c012,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,849,879,31
s04_uppercut_2m_left_c013,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,915,950,36
s04_uppercut_2m_left_c014,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,996,1027,32
s04_uppercut_2m_left_c015,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,1064,1094,31
s04_uppercut_2m_left_c016,subject04,dc1c5d76-uppercut_2m_left.mp4,uppercut,left,2,1130,1164,35
s04_uppercut_2m_right_c001,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,169,203,35
s04_uppercut_2m_right_c002,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,237,268,32
s04_uppercut_2m_right_c003,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,301,334,34
s04_uppercut_2m_right_c004,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,373,405,33
s04_uppercut_2m_right_c005,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,447,479,33
s04_uppercut_2m_right_c006,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,525,558,34
s04_uppercut_2m_right_c007,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,599,630,32
s04_uppercut_2m_right_c008,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,671,703,33
s04_uppercut_2m_right_c009,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,747,780,34
s04_uppercut_2m_right_c010,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,824,855,32
s04_uppercut_2m_right_c011,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,896,926,31
s04_uppercut_2m_right_c012,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,967,997,31
s04_uppercut_2m_right_c013,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1039,1070,32
s04_uppercut_2m_right_c014,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1111,1145,35
s04_uppercut_2m_right_c015,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1194,1227,34
s04_uppercut_2m_right_c016,subject04,f62b8165-uppercut_2m_right.mp4,uppercut,right,2,1282,1311,30
s04_jab_2m_left_c001,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,138,168,31
s04_jab_2m_left_c002,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,196,223,28
s04_jab_2m_left_c003,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,254,282,29
s04_jab_2m_left_c004,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,315,343,29
s04_jab_2m_left_c005,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,377,406,30
s04_jab_2m_left_c006,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,436,462,27
s04_jab_2m_left_c007,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,497,524,28
s04_jab_2m_left_c008,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,556,582,27
s04_jab_2m_left_c009,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,620,647,28
s04_jab_2m_left_c010,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,683,711,29
s04_jab_2m_left_c011,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,745,772,28
s04_jab_2m_left_c012,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,809,837,29
s04_jab_2m_left_c013,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,871,899,29
s04_jab_2m_left_c014,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,934,962,29
s04_jab_2m_left_c015,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,998,1026,29
s04_jab_2m_left_c016,subject04,f82227e3-jab_2m_left.mp4,jab,left,2,1063,1092,30
s04_hook_2m_right_c001,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,148,181,34
s04_hook_2m_right_c002,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,216,248,33
s04_hook_2m_right_c003,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,281,310,30
s04_hook_2m_right_c004,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,348,380,33
s04_hook_2m_right_c005,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,412,442,31
s04_hook_2m_right_c006,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,478,508,31
s04_hook_2m_right_c007,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,541,571,31
s04_hook_2m_right_c008,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,603,636,34
s04_hook_2m_right_c009,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,668,695,28
s04_hook_2m_right_c010,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,728,761,34
s04_hook_2m_right_c011,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,795,827,33
s04_hook_2m_right_c012,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,861,890,30
s04_hook_2m_right_c013,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,926,954,29
s04_hook_2m_right_c014,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,988,1018,31
s04_hook_2m_right_c015,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,1059,1089,31
s04_hook_2m_right_c016,subject04,f8e45edd-hook_2m_right.mp4,hook,right,2,1121,1153,33
s04_hook_2m_left_c001,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,197,226,30
s04_hook_2m_left_c002,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,270,299,30
s04_hook_2m_left_c003,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,346,376,31
s04_hook_2m_left_c004,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,415,447,33
s04_hook_2m_left_c005,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,486,515,30
s04_hook_2m_left_c006,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,559,591,33
s04_hook_2m_left_c007,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,633,662,30
s04_hook_2m_left_c008,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,699,732,34
s04_hook_2m_left_c009,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,767,797,31
s04_hook_2m_left_c010,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,838,871,34
s04_hook_2m_left_c011,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,918,948,31
s04_hook_2m_left_c012,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,983,1012,30
s04_hook_2m_left_c013,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1043,1074,32
s04_hook_2m_left_c014,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1112,1142,31
s04_hook_2m_left_c015,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1195,1224,30
s04_hook_2m_left_c016,subject04,f92e560f-hook_2m_left.mp4,hook,left,2,1265,1294,30
s04_cross_1m_right_c001,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,190,218,29
s04_cross_1m_right_c002,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,255,283,29
s04_cross_1m_right_c003,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,318,346,29
s04_cross_1m_right_c004,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,380,407,28
s04_cross_1m_right_c005,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,440,468,29
s04_cross_1m_right_c006,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,504,531,28
s04_cross_1m_right_c007,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,563,592,30
s04_cross_1m_right_c008,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,623,652,30
s04_cross_1m_right_c009,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,691,720,30
s04_cross_1m_right_c010,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,756,784,29
s04_cross_1m_right_c011,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,818,846,29
s04_cross_1m_right_c012,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,886,917,32
s04_cross_1m_right_c013,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,956,983,28
s04_cross_1m_right_c014,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,1025,1056,32
s04_cross_1m_right_c015,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,1097,1125,29
s04_cross_1m_right_c016,subject04,fde709ca-cross_1m_right.mp4,cross,right,1,1173,1201,29
